name,type,start_time,duration,"mosi","miso"
"SPI","result",27.74930566,0.00000236,0x9A,0x00
"SPI","result",27.74930912,0.00000236,0x00,0x00
"SPI","disable",27.74931212,0.00000002,,
"SPI","enable",27.74967902,0.00000002,,
"SPI","result",27.74967964,0.00000236,0x7F,0x00
"SPI","result",27.74968288,0.00000236,0x00,0x00
"SPI","disable",27.74968552,0.00000002,,
"SPI","enable",27.74968626,0.00000002,,
"SPI","result",27.7496867,0.00000236,0x9A,0x00
"SPI","result",27.74969016,0.00000236,0x00,0x00
"SPI","disable",27.74969316,0.00000002,,
"SPI","enable",27.77899666,0.00000002,,
"SPI","result",27.77899728,0.00000236,0x7F,0x00
"SPI","result",27.77900052,0.00000236,0x00,0x00
"SPI","disable",27.77900318,0.00000002,,
"SPI","enable",27.7790039,0.00000002,,
"SPI","result",27.77900434,0.00000236,0x9A,0x00
"SPI","result",27.7790078,0.00000236,0x00,0x00
"SPI","disable",27.7790108,0.00000002,,
"SPI","enable",27.77929202,0.00000002,,
"SPI","result",27.77929266,0.00000236,0x7F,0x00
"SPI","result",27.77929588,0.00000236,0x00,0x00
"SPI","disable",27.77929854,0.00000002,,
"SPI","enable",27.77929926,0.00000002,,
"SPI","result",27.7792997,0.00000236,0x9A,0x00
"SPI","result",27.77930318,0.00000236,0x00,0x00
"SPI","disable",27.77930616,0.00000002,,
"SPI","enable",27.77966332,0.00000002,,
"SPI","result",27.77966396,0.00000236,0x7F,0x00
"SPI","result",27.77966718,0.00000236,0x00,0x00
"SPI","disable",27.77966984,0.00000002,,
"SPI","enable",27.77967056,0.00000002,,
"SPI","result",27.77967102,0.00000236,0x9A,0x00
"SPI","result",27.77967448,0.00000236,0x00,0x00
"SPI","disable",27.77967746,0.00000002,,
"SPI","enable",27.80902306,0.00000002,,
"SPI","result",27.80902368,0.00000236,0x7F,0x00
"SPI","result",27.80902692,0.00000236,0x00,0x00
"SPI","disable",27.80902956,0.00000002,,
"SPI","enable",27.8090303,0.00000002,,
"SPI","result",27.80903074,0.00000236,0x9A,0x00
"SPI","result",27.8090342,0.00000236,0x00,0x00
"SPI","disable",27.8090372,0.00000002,,
"SPI","enable",27.80929232,0.00000002,,
"SPI","result",27.80929296,0.00000236,0x7F,0x00
"SPI","result",27.80929618,0.00000236,0x00,0x00
"SPI","disable",27.80929884,0.00000002,,
"SPI","enable",27.80929956,0.00000002,,
"SPI","result",27.80930002,0.00000234,0x9A,0x00
"SPI","result",27.80930348,0.00000236,0x00,0x00
"SPI","disable",27.80930646,0.00000002,,
"SPI","enable",27.80966686,0.00000002,,
"SPI","result",27.80966748,0.00000236,0x7F,0x00
"SPI","result",27.80967072,0.00000236,0x00,0x00
"SPI","disable",27.80967336,0.00000002,,
"SPI","enable",27.8096741,0.00000002,,
"SPI","result",27.80967454,0.00000236,0x9A,0x00
"SPI","result",27.809678,0.00000236,0x00,0x00
"SPI","disable",27.809681,0.00000002,,
"SPI","enable",27.83902872,0.00000002,,
"SPI","result",27.83902934,0.00000236,0x7F,0x00
"SPI","result",27.83903258,0.00000236,0x00,0x00
"SPI","disable",27.83903524,0.00000002,,
"SPI","enable",27.83903596,0.00000002,,
"SPI","result",27.8390364,0.00000236,0x9A,0x00
"SPI","result",27.83903986,0.00000236,0x00,0x00
"SPI","disable",27.83904286,0.00000002,,
"SPI","enable",27.83929372,0.00000002,,
"SPI","result",27.83929436,0.00000234,0x7F,0x00
"SPI","result",27.83929758,0.00000236,0x00,0x00
"SPI","disable",27.83930024,0.00000002,,
"SPI","enable",27.83930096,0.00000002,,
"SPI","result",27.8393014,0.00000236,0x9A,0x00
"SPI","result",27.83930488,0.00000234,0x00,0x00
"SPI","disable",27.83930786,0.00000002,,
"SPI","enable",27.8396655,0.00000002,,
"SPI","result",27.83966612,0.00000236,0x7F,0x00
"SPI","result",27.83966934,0.00000236,0x00,0x00
"SPI","disable",27.839672,0.00000002,,
"SPI","enable",27.83967272,0.00000002,,
"SPI","result",27.83967318,0.00000236,0x9A,0x00
"SPI","result",27.83967664,0.00000236,0x00,0x00
"SPI","disable",27.83967964,0.00000002,,
"SPI","enable",27.86902198,0.00000002,,
"SPI","result",27.86902262,0.00000236,0x7F,0x00
"SPI","result",27.86902584,0.00000236,0x00,0x00
"SPI","disable",27.8690285,0.00000002,,
"SPI","enable",27.86902922,0.00000002,,
"SPI","result",27.86902968,0.00000236,0x9A,0x00
"SPI","result",27.86903314,0.00000236,0x00,0x01
"SPI","disable",27.86903614,0.00000002,,
"SPI","enable",27.86904072,0.00000002,,
"SPI","result",27.86904122,0.00000236,0x7F,0x00
"SPI","result",27.8690444,0.00000234,0x20,0x00
"SPI","disable",27.8690471,0.00000002,,
"SPI","enable",27.86904772,0.00000002,,
"SPI","result",27.86904816,0.00000236,0x94,0x00
"SPI","result",27.86905148,0.00000236,0x00,0x00
"SPI","disable",27.8690545,0.00000002,,
"SPI","enable",27.86905642,0.00000002,,
"SPI","result",27.86905692,0.00000236,0x7F,0x00
"SPI","result",27.8690601,0.00000236,0x00,0x00
"SPI","disable",27.8690628,0.00000002,,
"SPI","enable",27.86906342,0.00000002,,
"SPI","result",27.86906386,0.00000236,0xAD,0x00
"SPI","result",27.86906718,0.00000236,0x00,0xFC
"SPI","result",27.86907054,0.00000236,0x00,0x40
"SPI","result",27.8690739,0.00000236,0x00,0xF1
"SPI","result",27.86907726,0.00000236,0x00,0x20
"SPI","result",27.86908062,0.00000236,0x00,0x3C
"SPI","result",27.86908398,0.00000236,0x00,0xE8
"SPI","disable",27.869087,0.00000002,,
"SPI","enable",27.86909164,0.00000002,,
"SPI","result",27.86909216,0.00000234,0x7F,0x00
"SPI","result",27.86909532,0.00000236,0x20,0x00
"SPI","disable",27.86909804,0.00000002,,
"SPI","enable",27.86909866,0.00000002,,
"SPI","result",27.8690991,0.00000236,0x81,0x00
"SPI","result",27.86910242,0.00000236,0x00,0x19
"SPI","disable",27.86910544,0.00000002,,
"SPI","enable",27.86910738,0.00000002,,
"SPI","result",27.86910788,0.00000236,0x7F,0x00
"SPI","result",27.86911106,0.00000236,0x00,0x00
"SPI","disable",27.86911376,0.00000002,,
"SPI","enable",27.8691144,0.00000002,,
"SPI","result",27.86911486,0.00000236,0xB3,0x00
"SPI","result",27.86911816,0.00000236,0x00,0x00
"SPI","result",27.86912152,0.00000236,0x00,0x25
"SPI","result",27.86912494,0.00000236,0x00,0x00
"SPI","result",27.8691283,0.00000236,0x00,0x16
"SPI","result",27.86913166,0.00000236,0x00,0xFF
"SPI","result",27.86913502,0.00000236,0x00,0xEF
"SPI","disable",27.86913806,0.00000002,,
"SPI","enable",27.89929724,0.00000002,,
"SPI","result",27.89929786,0.00000236,0x7F,0x00
"SPI","result",27.8993011,0.00000236,0x00,0x00
"SPI","disable",27.89930378,0.00000002,,
"SPI","enable",27.8993045,0.00000002,,
"SPI","result",27.89930496,0.00000236,0x9A,0x00
"SPI","result",27.89930844,0.00000236,0x00,0x00
"SPI","disable",27.89931146,0.00000002,,
"SPI","enable",27.89945084,0.00000002,,
"SPI","result",27.89945146,0.00000236,0x7F,0x00
"SPI","result",27.8994547,0.00000236,0x00,0x00
"SPI","disable",27.89945734,0.00000002,,
"SPI","enable",27.89945808,0.00000002,,
"SPI","result",27.89945852,0.00000236,0x9A,0x00
"SPI","result",27.89946198,0.00000236,0x00,0x00
"SPI","disable",27.89946498,0.00000002,,
"SPI","enable",27.899735,0.00000002,,
"SPI","result",27.89973564,0.00000234,0x7F,0x00
"SPI","result",27.89973888,0.00000236,0x00,0x00
"SPI","disable",27.89974156,0.00000002,,
"SPI","enable",27.8997423,0.00000002,,
"SPI","result",27.89974274,0.00000236,0x9A,0x00
"SPI","result",27.8997462,0.00000236,0x00,0x00
"SPI","disable",27.8997492,0.00000002,,
"SPI","enable",27.90015876,0.00000002,,
"SPI","result",27.90015938,0.00000236,0x7F,0x00
"SPI","result",27.90016262,0.00000234,0x00,0x00
"SPI","disable",27.90016526,0.00000002,,
"SPI","enable",27.90016598,0.00000002,,
"SPI","result",27.90016644,0.00000236,0x9A,0x00
"SPI","result",27.9001699,0.00000236,0x00,0x00
"SPI","disable",27.9001729,0.00000002,,
"SPI","enable",27.92901838,0.00000002,,
"SPI","result",27.929019,0.00000236,0x7F,0x00
"SPI","result",27.92902224,0.00000236,0x00,0x00
"SPI","disable",27.92902488,0.00000002,,
"SPI","enable",27.92902562,0.00000002,,
"SPI","result",27.92902606,0.00000236,0x9A,0x00
"SPI","result",27.92902952,0.00000236,0x00,0x00
"SPI","disable",27.92903252,0.00000002,,
"SPI","enable",27.9293014,0.00000002,,
"SPI","result",27.92930202,0.00000236,0x7F,0x00
"SPI","result",27.92930526,0.00000236,0x00,0x00
"SPI","disable",27.9293079,0.00000002,,
"SPI","enable",27.92930864,0.00000002,,
"SPI","result",27.92930908,0.00000236,0x9A,0x00
"SPI","result",27.92931254,0.00000236,0x00,0x00
"SPI","disable",27.92931554,0.00000002,,
"SPI","enable",27.92966696,0.00000002,,
"SPI","result",27.9296676,0.00000236,0x7F,0x00
"SPI","result",27.92967082,0.00000236,0x00,0x00
"SPI","disable",27.92967348,0.00000002,,
"SPI","enable",27.9296742,0.00000002,,
"SPI","result",27.92967466,0.00000236,0x9A,0x00
"SPI","result",27.92967812,0.00000236,0x00,0x00
"SPI","disable",27.92968112,0.00000002,,
"SPI","enable",27.9590167,0.00000002,,
"SPI","result",27.95901732,0.00000236,0x7F,0x00
"SPI","result",27.95902056,0.00000236,0x00,0x00
"SPI","disable",27.9590232,0.00000002,,
"SPI","enable",27.95902394,0.00000002,,
"SPI","result",27.95902438,0.00000236,0x9A,0x00
"SPI","result",27.95902784,0.00000236,0x00,0x00
"SPI","disable",27.95903084,0.00000002,,
"SPI","enable",27.95929586,0.00000002,,
"SPI","result",27.9592965,0.00000236,0x7F,0x00
"SPI","result",27.95929972,0.00000236,0x00,0x00
"SPI","disable",27.95930238,0.00000002,,
"SPI","enable",27.9593031,0.00000002,,
"SPI","result",27.95930356,0.00000234,0x9A,0x00
"SPI","result",27.95930702,0.00000236,0x00,0x00
"SPI","disable",27.95931,0.00000002,,
"SPI","enable",27.95965638,0.00000002,,
"SPI","result",27.95965702,0.00000236,0x7F,0x00
"SPI","result",27.95966024,0.00000236,0x00,0x00
"SPI","disable",27.9596629,0.00000002,,
"SPI","enable",27.95966362,0.00000002,,
"SPI","result",27.95966408,0.00000236,0x9A,0x00
"SPI","result",27.95966754,0.00000236,0x00,0x00
"SPI","disable",27.95967052,0.00000002,,
"SPI","enable",27.98901492,0.00000002,,
"SPI","result",27.98901554,0.00000236,0x7F,0x00
"SPI","result",27.98901878,0.00000236,0x00,0x00
"SPI","disable",27.98902142,0.00000002,,
"SPI","enable",27.98902216,0.00000002,,
"SPI","result",27.9890226,0.00000236,0x9A,0x00
"SPI","result",27.98902606,0.00000236,0x00,0x00
"SPI","disable",27.98902906,0.00000002,,
"SPI","enable",27.98929694,0.00000002,,
"SPI","result",27.98929758,0.00000236,0x7F,0x00
"SPI","result",27.9893008,0.00000236,0x00,0x00
"SPI","disable",27.98930346,0.00000002,,
"SPI","enable",27.98930418,0.00000002,,
"SPI","result",27.98930464,0.00000236,0x9A,0x00
"SPI","result",27.9893081,0.00000236,0x00,0x00
"SPI","disable",27.98931108,0.00000002,,
"SPI","enable",27.98965652,0.00000002,,
"SPI","result",27.98965716,0.00000236,0x7F,0x00
"SPI","result",27.98966038,0.00000236,0x00,0x00
"SPI","disable",27.98966304,0.00000002,,
"SPI","enable",27.98966376,0.00000002,,
"SPI","result",27.98966422,0.00000236,0x9A,0x00
"SPI","result",27.98966768,0.00000236,0x00,0x00
"SPI","disable",27.98967068,0.00000002,,
"SPI","enable",28.01901308,0.00000002,,
"SPI","result",28.01901372,0.00000234,0x7F,0x00
"SPI","result",28.01901694,0.00000236,0x00,0x00
"SPI","disable",28.0190196,0.00000002,,
"SPI","enable",28.01902032,0.00000002,,
"SPI","result",28.01902076,0.00000236,0x9A,0x00
"SPI","result",28.01902424,0.00000236,0x00,0x00
"SPI","disable",28.01902722,0.00000002,,
"SPI","enable",28.01929684,0.00000002,,
"SPI","result",28.01929746,0.00000236,0x7F,0x00
"SPI","result",28.0193007,0.00000234,0x00,0x00
"SPI","disable",28.01930334,0.00000002,,
"SPI","enable",28.01930406,0.00000002,,
"SPI","result",28.01930452,0.00000236,0x9A,0x00
"SPI","result",28.01930798,0.00000236,0x00,0x00
"SPI","disable",28.01931098,0.00000002,,
"SPI","enable",28.01964266,0.00000002,,
"SPI","result",28.0196433,0.00000236,0x7F,0x00
"SPI","result",28.01964652,0.00000236,0x00,0x00
"SPI","disable",28.01964918,0.00000002,,
"SPI","enable",28.0196499,0.00000002,,
"SPI","result",28.01965036,0.00000236,0x9A,0x00
"SPI","result",28.01965382,0.00000236,0x00,0x00
"SPI","disable",28.0196568,0.00000002,,
"SPI","enable",28.04902604,0.00000002,,
"SPI","result",28.04902666,0.00000236,0x7F,0x00
"SPI","result",28.0490299,0.00000236,0x00,0x00
"SPI","disable",28.04903256,0.00000002,,
"SPI","enable",28.04903328,0.00000002,,
"SPI","result",28.04903372,0.00000236,0x9A,0x00
"SPI","result",28.04903718,0.00000236,0x00,0x00
"SPI","disable",28.04904018,0.00000002,,
"SPI","enable",28.04929656,0.00000002,,
"SPI","result",28.0492972,0.00000234,0x7F,0x00
"SPI","result",28.04930042,0.00000236,0x00,0x00
"SPI","disable",28.04930308,0.00000002,,
"SPI","enable",28.0493038,0.00000002,,
"SPI","result",28.04930424,0.00000236,0x9A,0x00
"SPI","result",28.04930772,0.00000234,0x00,0x00
"SPI","disable",28.0493107,0.00000002,,
"SPI","enable",28.04964292,0.00000002,,
"SPI","result",28.04964354,0.00000236,0x7F,0x00
"SPI","result",28.04964678,0.00000236,0x00,0x00
"SPI","disable",28.04964942,0.00000002,,
"SPI","enable",28.04965016,0.00000002,,
"SPI","result",28.0496506,0.00000236,0x9A,0x00
"SPI","result",28.04965406,0.00000236,0x00,0x00
"SPI","disable",28.04965706,0.00000002,,
"SPI","enable",28.07902634,0.00000002,,
"SPI","result",28.07902698,0.00000234,0x7F,0x00
"SPI","result",28.0790302,0.00000236,0x00,0x00
"SPI","disable",28.07903286,0.00000002,,
"SPI","enable",28.07903358,0.00000002,,
"SPI","result",28.07903402,0.00000236,0x9A,0x00
"SPI","result",28.0790375,0.00000234,0x00,0x01
"SPI","disable",28.07904048,0.00000002,,
"SPI","enable",28.07904506,0.00000002,,
"SPI","result",28.07904556,0.00000236,0x7F,0x00
"SPI","result",28.07904874,0.00000236,0x20,0x00
"SPI","disable",28.07905144,0.00000002,,
"SPI","enable",28.07905206,0.00000002,,
"SPI","result",28.07905252,0.00000236,0x94,0x00
"SPI","result",28.07905582,0.00000236,0x00,0x00
"SPI","disable",28.07905884,0.00000002,,
"SPI","enable",28.07906076,0.00000002,,
"SPI","result",28.07906126,0.00000236,0x7F,0x00
"SPI","result",28.07906444,0.00000236,0x00,0x00
"SPI","disable",28.07906716,0.00000002,,
"SPI","enable",28.07906776,0.00000002,,
"SPI","result",28.07906822,0.00000236,0xAD,0x00
"SPI","result",28.07907152,0.00000236,0x00,0xFA
"SPI","result",28.07907488,0.00000236,0x00,0xE8
"SPI","result",28.07907824,0.00000236,0x00,0xF0
"SPI","result",28.0790816,0.00000236,0x00,0xE0
"SPI","result",28.07908496,0.00000236,0x00,0x3C
"SPI","result",28.07908832,0.00000236,0x00,0xE8
"SPI","disable",28.07909134,0.00000002,,
"SPI","enable",28.079096,0.00000002,,
"SPI","result",28.0790965,0.00000236,0x7F,0x00
"SPI","result",28.07909968,0.00000236,0x20,0x00
"SPI","disable",28.07910238,0.00000002,,
"SPI","enable",28.079103,0.00000002,,
"SPI","result",28.07910346,0.00000236,0x81,0x00
"SPI","result",28.07910676,0.00000236,0x00,0x19
"SPI","disable",28.0791098,0.00000002,,
"SPI","enable",28.07911176,0.00000002,,
"SPI","result",28.07911226,0.00000236,0x7F,0x00
"SPI","result",28.07911552,0.00000236,0x00,0x00
"SPI","disable",28.07911822,0.00000002,,
"SPI","enable",28.07911884,0.00000002,,
"SPI","result",28.07911928,0.00000236,0xB3,0x00
"SPI","result",28.0791226,0.00000236,0x00,0x00
"SPI","result",28.07912604,0.00000236,0x00,0x2D
"SPI","result",28.0791294,0.00000236,0x00,0xFF
"SPI","result",28.07913276,0.00000236,0x00,0xB1
"SPI","result",28.07913612,0.00000234,0x00,0x00
"SPI","result",28.07913952,0.00000236,0x00,0x26
"SPI","disable",28.0792565,0.00000002,,
"SPI","enable",28.10905118,0.00000002,,
"SPI","result",28.1090518,0.00000236,0x7F,0x00
"SPI","result",28.10905504,0.00000236,0x00,0x00
"SPI","disable",28.10905768,0.00000002,,
"SPI","enable",28.10905842,0.00000002,,
"SPI","result",28.10905886,0.00000236,0x9A,0x00
"SPI","result",28.10906232,0.00000236,0x00,0x00
"SPI","disable",28.10906532,0.00000002,,
"SPI","enable",28.10929894,0.00000002,,
"SPI","result",28.10929956,0.00000236,0x7F,0x00
"SPI","result",28.1093028,0.00000236,0x00,0x00
"SPI","disable",28.10930544,0.00000002,,
"SPI","enable",28.10930618,0.00000002,,
"SPI","result",28.10930662,0.00000236,0x9A,0x00
"SPI","result",28.10931008,0.00000236,0x00,0x00
"SPI","disable",28.10931308,0.00000002,,
"SPI","enable",28.10945164,0.00000002,,
"SPI","result",28.10945228,0.00000236,0x7F,0x00
"SPI","result",28.1094555,0.00000236,0x00,0x00
"SPI","disable",28.10945816,0.00000002,,
"SPI","enable",28.10945888,0.00000002,,
"SPI","result",28.10945932,0.00000236,0x9A,0x00
"SPI","result",28.1094628,0.00000236,0x00,0x00
"SPI","disable",28.10946578,0.00000002,,
"SPI","enable",28.1097356,0.00000002,,
"SPI","result",28.10973624,0.00000234,0x7F,0x00
"SPI","result",28.10973946,0.00000236,0x00,0x00
"SPI","disable",28.10974212,0.00000002,,
"SPI","enable",28.10974284,0.00000002,,
"SPI","result",28.10974328,0.00000236,0x9A,0x00
"SPI","result",28.10974676,0.00000236,0x00,0x00
"SPI","disable",28.10974974,0.00000002,,
"SPI","enable",28.11014488,0.00000002,,
"SPI","result",28.1101455,0.00000236,0x7F,0x00
"SPI","result",28.11014874,0.00000234,0x00,0x00
"SPI","disable",28.11015138,0.00000002,,
"SPI","enable",28.1101521,0.00000002,,
"SPI","result",28.11015256,0.00000236,0x9A,0x00
"SPI","result",28.11015602,0.00000236,0x00,0x00
"SPI","disable",28.11015902,0.00000002,,
"SPI","enable",28.139006,0.00000002,,
"SPI","result",28.13900664,0.00000236,0x7F,0x00
"SPI","result",28.13900986,0.00000236,0x00,0x00
"SPI","disable",28.13901252,0.00000002,,
"SPI","enable",28.13901324,0.00000002,,
"SPI","result",28.1390137,0.00000236,0x9A,0x00
"SPI","result",28.13901716,0.00000236,0x00,0x00
"SPI","disable",28.13902014,0.00000002,,
"SPI","enable",28.13930126,0.00000002,,
"SPI","result",28.1393019,0.00000236,0x7F,0x00
"SPI","result",28.13930512,0.00000236,0x00,0x00
"SPI","disable",28.13930778,0.00000002,,
"SPI","enable",28.1393085,0.00000002,,
"SPI","result",28.13930896,0.00000236,0x9A,0x00
"SPI","result",28.13931242,0.00000236,0x00,0x00
"SPI","disable",28.13931542,0.00000002,,
"SPI","enable",28.1396533,0.00000002,,
"SPI","result",28.13965392,0.00000236,0x7F,0x00
"SPI","result",28.13965716,0.00000236,0x00,0x00
"SPI","disable",28.13965982,0.00000002,,
"SPI","enable",28.13966054,0.00000002,,
"SPI","result",28.13966098,0.00000236,0x9A,0x00
"SPI","result",28.13966444,0.00000236,0x00,0x00
"SPI","disable",28.13966744,0.00000002,,
"SPI","enable",28.16900428,0.00000002,,
"SPI","result",28.1690049,0.00000236,0x7F,0x00
"SPI","result",28.16900814,0.00000236,0x00,0x00
"SPI","disable",28.16901078,0.00000002,,
"SPI","enable",28.16901152,0.00000002,,
"SPI","result",28.16901196,0.00000236,0x9A,0x00
"SPI","result",28.16901542,0.00000236,0x00,0x00
"SPI","disable",28.16901842,0.00000002,,
"SPI","enable",28.16929616,0.00000002,,
"SPI","result",28.16929678,0.00000236,0x7F,0x00
"SPI","result",28.16930002,0.00000234,0x00,0x00
"SPI","disable",28.16930266,0.00000002,,
"SPI","enable",28.16930338,0.00000002,,
"SPI","result",28.16930384,0.00000236,0x9A,0x00
"SPI","result",28.1693073,0.00000236,0x00,0x00
"SPI","disable",28.1693103,0.00000002,,
"SPI","enable",28.16964188,0.00000002,,
"SPI","result",28.16964252,0.00000234,0x7F,0x00
"SPI","result",28.16964574,0.00000236,0x00,0x00
"SPI","disable",28.1696484,0.00000002,,
"SPI","enable",28.16964912,0.00000002,,
"SPI","result",28.16964956,0.00000236,0x9A,0x00
"SPI","result",28.16965304,0.00000236,0x00,0x00
"SPI","disable",28.16965602,0.00000002,,
"SPI","enable",28.1990266,0.00000002,,
"SPI","result",28.19902724,0.00000236,0x7F,0x00
"SPI","result",28.19903046,0.00000236,0x00,0x00
"SPI","disable",28.19903312,0.00000002,,
"SPI","enable",28.19903384,0.00000002,,
"SPI","result",28.1990343,0.00000236,0x9A,0x00
"SPI","result",28.19903776,0.00000236,0x00,0x00
"SPI","disable",28.19904076,0.00000002,,
"SPI","enable",28.19949594,0.00000002,,
"SPI","result",28.19949656,0.00000236,0x7F,0x00
"SPI","result",28.1994998,0.00000236,0x00,0x00
"SPI","disable",28.19950244,0.00000002,,
"SPI","enable",28.19950318,0.00000002,,
"SPI","result",28.19950362,0.00000236,0x9A,0x00
"SPI","result",28.19950708,0.00000236,0x00,0x00
"SPI","disable",28.19951008,0.00000002,,
"SPI","enable",28.22900082,0.00000002,,
"SPI","result",28.22900144,0.00000236,0x7F,0x00
"SPI","result",28.22900468,0.00000236,0x00,0x00
"SPI","disable",28.22900732,0.00000002,,
"SPI","enable",28.22900806,0.00000002,,
"SPI","result",28.2290085,0.00000236,0x9A,0x00
"SPI","result",28.22901196,0.00000236,0x00,0x00
"SPI","disable",28.22901496,0.00000002,,
"SPI","enable",28.22929926,0.00000002,,
"SPI","result",28.22929988,0.00000236,0x7F,0x00
"SPI","result",28.22930312,0.00000236,0x00,0x00
"SPI","disable",28.22930576,0.00000002,,
"SPI","enable",28.2293065,0.00000002,,
"SPI","result",28.22930694,0.00000236,0x9A,0x00
"SPI","result",28.2293104,0.00000236,0x00,0x00
"SPI","disable",28.2293134,0.00000002,,
"SPI","enable",28.22964498,0.00000002,,
"SPI","result",28.22964562,0.00000236,0x7F,0x00
"SPI","result",28.22964884,0.00000236,0x00,0x00
"SPI","disable",28.2296515,0.00000002,,
"SPI","enable",28.22965222,0.00000002,,
"SPI","result",28.22965268,0.00000234,0x9A,0x00
"SPI","result",28.22965614,0.00000236,0x00,0x00
"SPI","disable",28.22965912,0.00000002,,
"SPI","enable",28.2590294,0.00000002,,
"SPI","result",28.25903004,0.00000234,0x7F,0x00
"SPI","result",28.25903326,0.00000236,0x00,0x00
"SPI","disable",28.25903592,0.00000002,,
"SPI","enable",28.25903664,0.00000002,,
"SPI","result",28.25903708,0.00000236,0x9A,0x00
"SPI","result",28.25904054,0.00000236,0x00,0x01
"SPI","disable",28.25904354,0.00000002,,
"SPI","enable",28.25904812,0.00000002,,
"SPI","result",28.25904862,0.00000236,0x7F,0x00
"SPI","result",28.2590518,0.00000236,0x20,0x00
"SPI","disable",28.2590545,0.00000002,,
"SPI","enable",28.25905512,0.00000002,,
"SPI","result",28.25905558,0.00000236,0x94,0x00
"SPI","result",28.25905888,0.00000236,0x00,0x00
"SPI","disable",28.2590619,0.00000002,,
"SPI","enable",28.25906382,0.00000002,,
"SPI","result",28.25906432,0.00000236,0x7F,0x00
"SPI","result",28.2590675,0.00000236,0x00,0x00
"SPI","disable",28.25907022,0.00000002,,
"SPI","enable",28.25907082,0.00000002,,
"SPI","result",28.25907128,0.00000236,0xAD,0x00
"SPI","result",28.25907458,0.00000236,0x00,0xFB
"SPI","result",28.25907794,0.00000236,0x00,0x90
"SPI","result",28.2590813,0.00000236,0x00,0xF1
"SPI","result",28.25908466,0.00000236,0x00,0x38
"SPI","result",28.25908802,0.00000236,0x00,0x3D
"SPI","result",28.25909138,0.00000236,0x00,0xD0
"SPI","disable",28.2590944,0.00000002,,
"SPI","enable",28.25909906,0.00000002,,
"SPI","result",28.25909956,0.00000236,0x7F,0x00
"SPI","result",28.25910274,0.00000236,0x20,0x00
"SPI","disable",28.25910544,0.00000002,,
"SPI","enable",28.25910606,0.00000002,,
"SPI","result",28.25910652,0.00000236,0x81,0x00
"SPI","result",28.25910982,0.00000236,0x00,0x19
"SPI","disable",28.25911284,0.00000002,,
"SPI","enable",28.25911482,0.00000002,,
"SPI","result",28.25911532,0.00000236,0x7F,0x00
"SPI","result",28.25911852,0.00000236,0x00,0x00
"SPI","disable",28.25912126,0.00000002,,
"SPI","enable",28.25912188,0.00000002,,
"SPI","result",28.25912232,0.00000236,0xB3,0x00
"SPI","result",28.25912562,0.00000236,0x00,0x00
"SPI","result",28.25912898,0.00000236,0x00,0x37
"SPI","result",28.2591323,0.00000236,0x00,0x00
"SPI","result",28.25913566,0.00000236,0x00,0x0B
"SPI","result",28.25913902,0.00000236,0x00,0x00
"SPI","result",28.25914242,0.00000236,0x00,0x02
"SPI","disable",28.2592612,0.00000002,,
"SPI","enable",28.28930288,0.00000002,,
"SPI","result",28.2893035,0.00000236,0x7F,0x00
"SPI","result",28.28930674,0.00000236,0x00,0x00
"SPI","disable",28.2893094,0.00000002,,
"SPI","enable",28.28931012,0.00000002,,
"SPI","result",28.28931056,0.00000236,0x9A,0x00
"SPI","result",28.28931402,0.00000236,0x00,0x00
"SPI","disable",28.28931704,0.00000002,,
"SPI","enable",28.289456,0.00000002,,
"SPI","result",28.28945664,0.00000236,0x7F,0x00
"SPI","result",28.28945986,0.00000236,0x00,0x00
"SPI","disable",28.28946252,0.00000002,,
"SPI","enable",28.28946324,0.00000002,,
"SPI","result",28.2894637,0.00000234,0x9A,0x00
"SPI","result",28.28946716,0.00000236,0x00,0x00
"SPI","disable",28.28947014,0.00000002,,
"SPI","enable",28.28974036,0.00000002,,
"SPI","result",28.28974098,0.00000236,0x7F,0x00
"SPI","result",28.28974424,0.00000236,0x00,0x00
"SPI","disable",28.2897469,0.00000002,,
"SPI","enable",28.28974762,0.00000002,,
"SPI","result",28.28974806,0.00000236,0x9A,0x00
"SPI","result",28.28975152,0.00000236,0x00,0x00
"SPI","disable",28.28975452,0.00000002,,
"SPI","enable",28.2901498,0.00000002,,
"SPI","result",28.29015044,0.00000236,0x7F,0x00
"SPI","result",28.29015366,0.00000236,0x00,0x00
"SPI","disable",28.29015632,0.00000002,,
"SPI","enable",28.29015704,0.00000002,,
"SPI","result",28.2901575,0.00000236,0x9A,0x00
"SPI","result",28.29016096,0.00000236,0x00,0x00
"SPI","disable",28.29016396,0.00000002,,
"SPI","enable",28.3190261,0.00000002,,
"SPI","result",28.31902672,0.00000236,0x7F,0x00
"SPI","result",28.31902996,0.00000236,0x00,0x00
"SPI","disable",28.3190326,0.00000002,,
"SPI","enable",28.31903334,0.00000002,,
"SPI","result",28.31903378,0.00000236,0x9A,0x00
"SPI","result",28.31903724,0.00000236,0x00,0x00
"SPI","disable",28.31904024,0.00000002,,
"SPI","enable",28.31930678,0.00000002,,
"SPI","result",28.3193074,0.00000236,0x7F,0x00
"SPI","result",28.31931064,0.00000236,0x00,0x00
"SPI","disable",28.31931328,0.00000002,,
"SPI","enable",28.31931402,0.00000002,,
"SPI","result",28.31931446,0.00000236,0x9A,0x00
"SPI","result",28.31931792,0.00000236,0x00,0x00
"SPI","disable",28.31932092,0.00000002,,
"SPI","enable",28.31965886,0.00000002,,
